Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count
4/7/2018,Schleyerhalle,,"Stuttgart, Germany",48.7758459,9.1829321,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Motorbreath', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Helpless', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,1,3,1,1,1,0,0,1,0,0,6
4/5/2018,Sports Arena,,"Budapest, Hungary",47.497912,19.040235,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Hit the Lights', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,1,1,2,1,1,0,1,1,0,0,6
4/2/2018,O2 Arena,,"Prague, Czech Republic",50.0755381,14.4378005,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Am I Evil?', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,3,1,1,0,1,1,0,0,6
3/31/2018,Wiener Stadthalle,,"Vienna, Austria",48.2081743,16.3738189,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,1,1,2,0,1,1,0,0,6
3/29/2018,Barclaycard Arena,,"Hamburg, Germany",53.5510846,9.9936819,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Four Horsemen', 'The Unforgiven', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Die, Die My Darling', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,1,1,1,1,2,0,1,1,0,0,6
3/27/2018,Jyske Bank Boxen,,"Herning, Denmark",56.138557,8.967322,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Holier Than Thou', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,2,1,2,0,0,0,0,0,6
2/16/2018,Sap Arena,,"Mannheim, Germany",49.4874592,8.4660395,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,2,2,1,0,1,0,0,0,6
2/14/2018,Unipol Arena,,"Bologna, Italy",44.494887,11.3426162,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Of Wolf and Man', 'The Day That Never Comes', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Whiskey in the Jar', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,1,1,2,0,1,1,0,1,6
2/12/2018,Unipol Arena,,"Bologna, Italy",44.494887,11.3426162,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Shortest Straw', 'Fade to Black', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Helpless', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,3,1,2,1,0,0,1,0,0,6
2/10/2018,Pala Alpitour,,"Turin, Italy",45.0703393,7.686864,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Spit Out the Bone', 'For Whom the Bell Tolls', 'Halo On Fire', 'Blitzkrieg', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Orion', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,3,1,1,0,1,1,0,0,6
2/7/2018,Palau Sant Jordi,,"Barcelona, Spain",41.3850639,2.1734035,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,2,1,2,0,1,1,0,0,6
2/5/2018,Wizink Center,,"Madrid, Spain",40.4167754,-3.7037902,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'Fade to Black', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,3,1,2,1,0,0,0,0,0,6
2/3/2018,Wizink Center,,"Madrid, Spain",40.4167754,-3.7037902,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Die, Die My Darling', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,3,1,1,0,1,1,0,0,6
2/1/2018,Altice Arena,,"Lisbon, Portugal",38.7222524,-9.1393366,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Am I Evil?', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,2,2,1,0,0,1,0,0,6
11/9/2017,At&T Park,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['Hardwired', 'For Whom the Bell Tolls', 'Fade to Black', 'The Memory Remains', 'The Unforgiven', 'Wherever I May Roam', 'Sad But True', 'One', 'Master of Puppets', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,[],,0,11,"['G-Eazy', 'Rancid', 'Dave Matthews', 'Dead & Company and Raphael Saadiq']",False,False,False,False,False,0,2,1,1,5,0,1,0,0,0,1
11/3/2017,Sportpaleis,,"Antwerp, Belgium",51.2194475,4.4024643,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Shortest Straw', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Helpless', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,2,2,1,0,1,1,0,0,6
11/1/2017,Sportpaleis,,"Antwerp, Belgium",51.2194475,4.4024643,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Whiskey in the Jar', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Damage, Inc.', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,3,1,1,2,0,0,1,0,0,6
10/30/2017,Genting Arena,,"Birmingham, England",52.486243,-1.890401,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'The Shortest Straw', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Am I Evil?', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,2,2,1,0,1,1,0,0,6
10/28/2017,Manchester Arena,,"Manchester, England",53.4807593,-2.2426305,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Of Wolf and Man', 'The Day That Never Comes', ""Now That We're Dead"", 'ManUNkind', 'For Whom the Bell Tolls', 'Halo On Fire', 'Stone Cold Crazy', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,1,1,2,0,0,1,0,1,6
10/26/2017,The Sse Hydro,,"Glasgow, Scotland, Scotland",55.864237,-4.251806,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Blitzkrieg', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,2,2,1,0,1,1,0,0,6
10/24/2017,The O2 Arena,,"London, England",51.5073509,-0.1277583,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Spit Out the Bone', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,3,2,1,1,0,0,0,0,0,6
10/22/2017,The O2 Arena,,"London, England",51.5073509,-0.1277583,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Die, Die My Darling', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Damage, Inc.', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,2,1,2,0,1,1,0,0,6
9/16/2017,Lanxess Arena,,"Cologne, Germany",50.937531,6.9602786,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Whiskey in the Jar', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,2,1,1,0,1,1,0,0,6
9/14/2017,Lanxess Arena,,"Cologne, Germany",50.937531,6.9602786,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'The Day That Never Comes', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Stone Cold Crazy', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,1,1,2,0,0,1,0,1,6
9/12/2017,Halle Tony Garnier,,"Lyon, France",45.764043,4.835659,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Of Wolf and Man', 'Welcome Home (Sanitarium)', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Die, Die My Darling', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,2,1,2,0,1,1,0,0,6
9/10/2017,Accorhotels Arena,,"Paris, France",48.856614,2.3522219,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'Fade to Black', ""Now That We're Dead"", 'ManUNKind', 'For Whom the Bell Tolls', 'Halo On Fire', 'Helpless', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,1,1,2,0,1,1,0,0,6
9/8/2017,Accorhotels Arena,,"Paris, France",48.856614,2.3522219,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'The Day That Never Comes', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Last Caress', 'Creeping Death', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,2,1,1,0,0,0,0,1,6
9/6/2017,Ziggo Dome,,"Amsterdam, Netherlands",52.3679843,4.9035614,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Leper Messiah', 'Fade to Black', ""Now That We're Dead"", 'Confusion', 'For Whom the Bell Tolls', 'Halo On Fire', 'Blitzkrieg', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Damage, Inc.', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,2,2,1,1,0,1,1,0,0,6
9/4/2017,Ziggo Dome,,"Amsterdam, Netherlands",52.3679843,4.9035614,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'The Day That Never Comes', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Am I Evil?', 'The Memory Remains', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Kvelertak'],False,False,False,False,False,0,1,1,1,2,0,1,1,0,1,6
9/2/2017,Royal Arena,,"Copenhagen, Denmark",55.6760968,12.5683372,WorldWired,"['Hardwired', 'Atlas, Rise!', 'Seek and Destroy', 'Through the Never', 'The Day That Never Comes', ""Now That We're Dead"", 'Dream No More', 'For Whom the Bell Tolls', 'Halo On Fire', 'Breadfan', 'Fuel', 'Moth Into Flame', 'Sad But True', 'One', 'Master of Puppets']",Master of Puppets,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,['Aphyxion'],False,False,False,False,False,0,1,1,1,2,0,1,1,0,1,6
8/16/2017,Commonwealth Stadium,,"Edmonton, Alberta, Canada",53.544389,-113.4909267,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'The Memory Remains', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Hit the Lights', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Gojira', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
8/14/2017,Bc Place,,"Vancouver, British Columbia, Canada",49.2827291,-123.1207375,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'The Memory Remains', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Whiplash', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Gojira', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
8/12/2017,Outside Lands At Golden Gate Park,,"San Francisco, California, United States",37.7749295,-122.4194155,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Fuel', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Motorbreath', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Cage the Elephant', 'Royal Blood']",False,False,False,False,False,1,2,2,2,2,0,1,0,0,0,4
8/9/2017,Centurylink Field,,"Seattle, Washington, United States",47.6062095,-122.3320708,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'The Memory Remains', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Whiplash', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Gojira', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
8/7/2017,Metallica Night With The San Francisco Giants At At&T Park,,"San Francisco, California, United States",37.7749295,-122.4194155,,,,,,,,,False,False,False,False,False,,,,,,,,,,,
8/6/2017,Petco Park,,"San Diego, California, United States",32.715738,-117.1610838,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Creeping Death', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Whiplash', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Gojira', 'Mix Master Mike']",False,False,False,False,False,1,3,1,1,3,0,0,0,0,0,5
8/4/2017,University Of Phoenix Stadium,,"Phoenix, Arizona, United States",33.4483771,-112.0740373,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'The Memory Remains', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Hit the Lights', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Gojira', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
7/29/2017,Rose Bowl,,"Pasadena, California, United States",34.1477849,-118.1445155,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Fuel', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Motorbreath', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Gojira', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
7/19/2017,Parc Jean-Drapeau,,"Montreal, Quebec, Canada",45.5016889,-73.567256,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'The Memory Remains', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Motorbreath', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Volbeat', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
7/16/2017,Rogers Centre,,"Toronto, Ontario, Canada",43.653226,-79.3831843,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Fuel', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Hit the Lights', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Volbeat', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
7/14/2017,Festival D'Été De Québec,,"Quebec City, Quebec, Canada",46.8138783,-71.2079809,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Fuel', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Whiplash', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,,False,False,False,False,False,1,2,2,2,2,0,1,0,0,0,4
7/12/2017,Comerica Park,,"Detroit, Michigan, United States",42.331427,-83.0457538,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Fuel', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Motorbreath', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Blackened', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Volbeat', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
7/9/2017,Suntrust Park,,"Atlanta, Georgia, United States",33.7489954,-84.3879824,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Creeping Death', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,17,"['Avenged Sevenfold', 'Volbeat', 'Mix Master Mike']",False,False,False,False,False,0,3,1,1,3,0,0,0,0,0,5
7/7/2017,Hard Rock Stadium,,"Miami, Florida, United States",25.7616798,-80.1917902,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Creeping Death', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Whiplash', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Volbeat', 'Mix Master Mike']",False,False,False,False,False,1,3,1,1,3,0,0,0,0,0,5
7/5/2017,Camping World Stadium,,"Orlando, Florida, United States",28.5383355,-81.3792365,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Fuel', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'Hit the Lights', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Fight Fire with Fire', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Volbeat', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
6/18/2017,Soldier Field,,"Chicago, Illinois, United States",41.8781136,-87.6297982,WorldWired,"['Hardwired', 'Atlas, Rise!', 'For Whom the Bell Tolls', 'Fuel', 'The Unforgiven', ""Now That We're Dead"", 'Moth Into Flame', 'Wherever I May Roam', 'Halo On Fire', 'The Four Horsemen', 'Sad But True', 'One', 'Master of Puppets', 'Fade to Black', 'Seek and Destroy']",Seek and Destroy,"['Battery', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,1,18,"['Avenged Sevenfold', 'Local H', 'Mix Master Mike']",False,False,False,False,False,1,2,1,1,3,0,1,0,0,0,5
